HOVEDSKOLE_INST;INST_NR;INST_NAVN;ENHEDSART;INST_ADR;POSTNR;POSTDISTRIKT;TLF_NR;E_MAIL;WEB_ADR;INST_TYPE_NR;INST_TYPE_NAVN;INST_TYPE_GRUPPE;UNDERV_NIV;INST_LEDER;CVR_NR;KOMMUNE_NR;ADM_KOMMUNE_NAVN;BEL_KOMMUNE;BEL_KOMMUNE_NAVN;BEL_REGION;REGION_NAVN;EJER_KODE;EJERKODE_NAVN;P_NR;VEJKODE;GEO_BREDDE_GRAD;GEO_LAENGDE_GRAD
;817002;Hals Skole;Institution uden enheder;Skovsgaardsvej 1;9370;Hals;9982 4025;halsskole@aalborg.dk;www.halsskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Søren Frost;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003378790;1947;56,99936372;10,30973841
;817003;Hou Skole;Institution uden enheder;Nørregade 9;9370;Hals;9931 7899;houskole@aalborg.dk;www.houskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Martin von Uldal;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003378728;1610;57,05839155;10,37236372
;817004;Ulsted Skole;Institution uden enheder;Jyllensgade 29;9370;Hals;9982 4244;ulstedskole@aalborg.dk;www.ulstedskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Søren Nielsen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003378704;0917;57,07450733;10,25927471
;817005;Vester Hassing Skole;Institution uden enheder;Halsvej 199A;9310;Vodskov;9982 4700;vesterhassingskole@aalborg.dk;www.vesterhassingskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Søren Madsen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003378698;2902;57,07240757;10,11541374
;820001;10. KlasseCentret Vesthimmerland;Institution uden enheder;Østre Boulevard 10;9600;Aars;9966 8787;aqch@vesthimmerland.dk;10-vesthimmerland.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;10;Anne Marie Chistensen;29189471;820;Vesthimmerlands Kommune;820;Vesthimmerlands Kommune;1081;Region Nordjylland;2;Kommunale;1014731551;1550;56,80460771;9,53219708
;821006;Tårs Skole;Institution uden enheder;Vrejlev Klostervej 8;9830;Tårs;7233 3960;taarsskole@hjoerring.dk;taarsskole.aula.dk;1012;Folkeskoler;Grundskoler mv.;9;Michael Slot Pihl;29189382;860;Hjørring Kommune;860;Hjørring Kommune;1081;Region Nordjylland;2;Kommunale;1003379748;4559;57,38406263;10,11299811
;821019;Hjørring Ny 10.;Institution uden enheder;Norgesvej 6;9800;Hjørring;7233 4000;hnx@hjoerring.dk;hnx.aula.dk;1012;Folkeskoler;Grundskoler mv.;10;Michael René Jensen;29189382;860;Hjørring Kommune;860;Hjørring Kommune;1081;Region Nordjylland;2;Kommunale;1009121109;2451;57,46367753;9,99349121
;823004;Rosendalskolen;Institution uden enheder;Døstrupvej 33;9500;Hobro;9711 5060;rosendalskolen@mariagerfjord.dk;www.rosendalskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Mikael Lytken;29189455;846;Mariagerfjord Kommune;846;Mariagerfjord Kommune;1081;Region Nordjylland;2;Kommunale;1003379876;0278;56,65538098;9,77142249
;823006;Hobro Søndre Skole og MF10;Institution uden enheder;Skolegade 10;9500;Hobro;9711 5035;hobrosoendreskole@mariagerfjord.dk;www.hobrosondreskole.dk;1012;Folkeskoler;Grundskoler mv.;10;Arne Omar Sørensen;29189455;846;Mariagerfjord Kommune;846;Mariagerfjord Kommune;1081;Region Nordjylland;2;Kommunale;1003380083;1351;56,63573419;9,7940347
;823008;Bymarkskolen;Institution uden enheder;Sdr. Ringvej 9;9500;Hobro;9711 5000;bymarkskolen@mariagerfjord.dk;www.bymarkskolen.com;1012;Folkeskoler;Grundskoler mv.;6;Mikkel Wowk Jepsen;29189455;846;Mariagerfjord Kommune;846;Mariagerfjord Kommune;1081;Region Nordjylland;2;Kommunale;1003380113;1580;56,63066201;9,80953865
;825001;Læsø Skole og Børnehus;Institution uden enheder;Byrum Hovedgade 58;9940;Læsø;9621 3130;skolen@laesoe.dk;www.laesoeskole.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;9;Anne-Mette Reeckmann;45973328;825;Læsø Kommune;825;Læsø Kommune;1081;Region Nordjylland;2;Kommunale;1003380228;0036;57,25374205;11,00241107
;827002;Løgstør Skole;Institution uden enheder;Bøgevej 10;9670;Løgstør;9966 8581;loegstoer.skole@vesthimmerland.dk;logstorskole.aula.dk;1012;Folkeskoler;Grundskoler mv.;10;Klaus Toft;29189471;820;Vesthimmerlands Kommune;820;Vesthimmerlands Kommune;1081;Region Nordjylland;2;Kommunale;1003380423;0184;56,95805069;9,24950254
;827005;Ranum Skole;Institution uden enheder;Seminarievej 31;9681;Ranum;9966 8562;kbh@vesthimmerland.dk;ranum-skole.aula.dk;1012;Folkeskoler;Grundskoler mv.;10;Karen Bech;29189471;820;Vesthimmerlands Kommune;820;Vesthimmerlands Kommune;1081;Region Nordjylland;2;Kommunale;1003380514;1105;56,89999633;9,23605081
;831001;Bislev Skole;Institution uden enheder;Halkærvej 42;9240;Nibe;9982 4044;bislevskole@aalborg.dk;www.bislevskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Allan Lykholt;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003380915;0657;56,94447222;9,60766731
;831002;Farstrup Skole;Institution uden enheder;Nymøllevej 116A Farstrup;9240;Nibe;9352 0400;farstrupskole@aalborg.dk;farstrupskole.aula.dk;1012;Folkeskoler;Grundskoler mv.;9;Claus Aabel Østergaard;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003381145;1575;56,98373059;9,45892785
;831003;Nibe Skole;Institution uden enheder;Lundevej 13;9240;Nibe;9982 4470;nibeskole@aalborg.dk;www.nibeskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Ann Christina Raunsbæk;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003380939;1310;56,98001798;9,64167562
;831004;Sebber Skole;Institution uden enheder;Gl. Skolevej 1A, Valsted;9240;Nibe;9982 5292;sebberskole@aalborg.dk;www.sebberskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Preben Krogsgaard;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003381017;0558;56,97583986;9,55973657
;833004;Sortebakkeskolen;Institution uden enheder;Løgstørvej 161;9610;Nørager;9988 7930;sortebakkeskolen@rebild.dk;www.sortebakkeskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Gitte Rubæk;29189463;840;Rebild Kommune;840;Rebild Kommune;1081;Region Nordjylland;2;Kommunale;1003381212;0561;56,70287306;9,64150853
;835006;Saltum Skole;Institution uden enheder;Nolsvej 1;9493;Saltum;7257 8140;saltumcentralskole@jammerbugt.dk;www.saltumcentralskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Søren Wille Jeppesen;29189439;849;Jammerbugt Kommune;849;Jammerbugt Kommune;1081;Region Nordjylland;2;Kommunale;1003381467;1219;57,27578325;9,69765572
;837002;Gudumholm Skole;Institution uden enheder;Ågade 72, Gudumholm;9280;Storvorde;9982 4355;gudumholmskole@aalborg.dk;www.gudumholm-skole.dk;1012;Folkeskoler;Grundskoler mv.;9;Martin Theis Eriksen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003381856;0003;56,96505115;10,10084873
;837003;Mou Skole;Institution uden enheder;Ny Høstemarkvej 7;9280;Storvorde;9982 4686;mouskole@aalborg.dk;www.mouskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Sune Pihl;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003381674;1543;56,96439281;10,22176503
;837005;Kongerslev Skole;Institution uden enheder;Kongensgade 4;9293;Kongerslev;9833 1350;kongerslevskole@aalborg.dk;www.kongerslevskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Henrik Højmark Steffensen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003381728;1052;56,88870083;10,11770613
;837006;Tofthøjskolen;Institution uden enheder;Tofthøjvej 32;9280;Storvorde;9931 5700;tofthoejskolen@aalborg.dk;www.tofthoejskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Jakob Graversen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003381844;2246;56,99665207;10,10044746
;843004;Skørping Skole;Institution uden enheder;Himmerlandsvej 65;9520;Skørping;9988 8040;imbjo@rebild.dk;www.skoerpingskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Peter Hansen;29189463;840;Rebild Kommune;840;Rebild Kommune;1081;Region Nordjylland;2;Kommunale;1003382554;0356;56,83386315;9,87406046
;845003;Bavnebakkeskolen;Institution uden enheder;Bavnebakken 105;9530;Støvring;9988 8880;imeth@rebild.dk;www.bavnebakkeskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Lars Lerup;29189463;840;Rebild Kommune;840;Rebild Kommune;1081;Region Nordjylland;2;Kommunale;1003382785;0055;56,89161125;9,83634933
;845004;Suldrup Skole;Institution uden enheder;Hjedsbækvej 289;9541;Suldrup;9988 7999;isusk@rebild.dk;www.suldrupskole.dk;1012;Folkeskoler;Grundskoler mv.;10;Marianne Nielsen;29189463;840;Rebild Kommune;840;Rebild Kommune;1081;Region Nordjylland;2;Kommunale;1003382906;0361;56,85147339;9,70508762
;845006;Øster Hornum Børneunivers;Institution uden enheder;Birkehøjvej 8;9530;Støvring;9988 8010;ilemo@rebild.dk;www.ohskole.dk;1012;Folkeskoler;Grundskoler mv.;7;Lars Hviid Pilgaard;29189463;840;Rebild Kommune;840;Rebild Kommune;1081;Region Nordjylland;2;Kommunale;1003382840;0062;56,93542241;9,75219507
;845011;Karensmindeskolen;Institution uden enheder;Mastrupvej 75;9530;Støvring;9988 7980;karensmindeskolen@rebild.dk;www.karensmindeskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Henrik Johannes Weinkouff;29189463;840;Rebild Kommune;840;Rebild Kommune;1081;Region Nordjylland;2;Kommunale;1003383057;0571;56,88184384;9,83033674
;849001;Biersted Skole;Institution uden enheder;Idrætsvej 11;9440;Aabybro;7257 8020;bierstedskole@jammerbugt.dk;www.bierstedskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Birgitte Johansen;29189439;849;Jammerbugt Kommune;849;Jammerbugt Kommune;1081;Region Nordjylland;2;Kommunale;1003383872;4237;57,14710952;9,81016049
;849002;Gjøl Skole;Institution uden enheder;Rønnebærvej 8;9440;Aabybro;7257 8050;gjolskole@jammerbugt.dk;www.gjoelsk-aabybro.dk;1012;Folkeskoler;Grundskoler mv.;7;Lars Salomonsen;29189439;849;Jammerbugt Kommune;849;Jammerbugt Kommune;1081;Region Nordjylland;2;Kommunale;1003383835;6970;57,0696201;9,73099851
;849003;Nørhalne Skole;Institution uden enheder;Bygaden 24, Nørhalne;9430;Vadum;7257 8120;noerhalneskole@jammerbugt.dk;www.norhalneskole.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;7;Finn Bonde;29189439;849;Jammerbugt Kommune;849;Jammerbugt Kommune;1081;Region Nordjylland;2;Kommunale;1003383665;2171;57,15260546;9,8767131
;849005;Aabybro Skole;Institution uden enheder;Kattedamsvej 26;9440;Aabybro;7257 8220;aabybroskole@jammerbugt.dk;www.aabybroskole.dk;1012;Folkeskoler;Grundskoler mv.;10;Kristine Fooken Jensen;29189439;849;Jammerbugt Kommune;849;Jammerbugt Kommune;1081;Region Nordjylland;2;Kommunale;1003383756;4502;57,16171658;9,7347542
;851004;Ellidshøj Skole;Institution uden enheder;Ny Skolevej 2;9230;Svenstrup J;9982 4430;ellidshoej-skole@aalborg.dk;www.ellidshoej-skole.dk;1012;Folkeskoler;Grundskoler mv.;6;Kasper Bagnkop;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003385875;6033;56,92905559;9,86604362
;851005;Ferslev Skole;Institution uden enheder;Rævedalsvej 5;9230;Svenstrup J;9982 5100;ferslevskole@aalborg.dk;www.ferslevskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Birgit Nielsen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003386214;6903;56,95182628;9,89952712
;851007;Frejlev Skole;Institution uden enheder;Frejlev Skolevej 7;9200;Aalborg SV;9931 6380;frejlev-skole@aalborg.dk;www.frejlev-skole.dk;1012;Folkeskoler;Grundskoler mv.;9;Bjørn Visborg;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003384880;2194;57,00734377;9,81064114
;851009;Gistrup Skole;Institution uden enheder;Hadsundvej 406;9260;Gistrup;9931 9330;gistrupskole@aalborg.dk;www.gistrup-skole.dk;1012;Folkeskoler;Grundskoler mv.;9;Thorstein Jensen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003385188;2882;56,99208023;10,00068259
;851010;Gl Hasseris Skole;Institution uden enheder;Mester Eriks Vej 57;9000;Aalborg;9982 4000;glhasserisskole@aalborg.dk;www.gammelhasserisskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Michael Sørensen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003385760;5384;57,03510985;9,87052291
;851011;Gl Lindholm Skole;Institution uden enheder;Lindholmsvej 65;9400;Nørresundby;9352 0333;gllindholm-skole@aalborg.dk;www.gllindholm-skole.dk;1012;Folkeskoler;Grundskoler mv.;9;Carsten Søndergaard;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003385644;4915;57,06895163;9,90841302
;851014;Grindsted Skole;Institution uden enheder;Uggerhalnevej 4;9310;Vodskov;9828 6134;grindstedskole@aalborg.dk;www.grindstedskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Søren Kold Madsen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003386822;8753;57,14982957;10,04291461
;851015;Gug Skole;Institution uden enheder;Solhøjsvej 2;9210;Aalborg SØ;9982 4399;gug-skole@aalborg.dk;www.gug-skole.dk;1012;Folkeskoler;Grundskoler mv.;9;Rikke Høg Zimmer;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003386366;7665;57,00537617;9,93079755
;851017;Langholt Skole;Institution uden enheder;Øster Hassingvej 1;9310;Vodskov;9825 6479;langholtskole@aalborg.dk;www.langholtskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Lotte Aagaard Risager;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003386986;9713;57,10322361;10,08891379
;851019;Kærbyskolen;Institution uden enheder;Oluf Borchs Vej 2;9000;Aalborg;9982 1300;kaerbyskolen@aalborg.dk;www.kaerbyskolen.dk;1012;Folkeskoler;Grundskoler mv.;6;Mette Sun Otte;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003385966;6214;57,02835891;9,91740436
;851020;Nr Uttrup Skole;Institution uden enheder;Hjørringvej 83;9400;Nørresundby;9632 3940;nruttrupskole@aalborg.dk;www.nruttrup-skole.dk;1012;Folkeskoler;Grundskoler mv.;9;Lotte Aagaard;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003385358;3245;57,07063472;9,94802961
;851021;Nørholm Skole;Institution uden enheder;Nørholmsvej 480;9240;Nibe;9982 4272;Noerholmskole@aalborg.dk;www.noerholmskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Henrik Nielsen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003385930;6090;57,0364439;9,72385013
;851022;Nøvling Skole;Institution uden enheder;Nøvling Skolevej 5;9260;Gistrup;9982 4282;noevling-skole@aalborg.dk;www.noevling-skole.dk;1012;Folkeskoler;Grundskoler mv.;6;Annette Møller Kragelund;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003385942;6150;56,97257667;9,95669754
;851024;Klarup Skole;Institution uden enheder;Hellasvej 17;9270;Klarup;9352 0888;klarupskole@aalborg.dk;www.klarupskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Gitte Scheuer Andersen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003385243;3132;57,01029919;10,04733565
;851026;Skansevejens Skole;Institution uden enheder;Skansevej 2;9400;Nørresundby;9982 4520;skansevejens-skole@aalborg.dk;www.skansevejens-skole.dk;1012;Folkeskoler;Grundskoler mv.;9;Susanne Folsach Klessen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003386299;7252;57,06042323;9,92267816
;851027;Sofiendalskolen;Institution uden enheder;Lange Müllersvej 18;9200;Aalborg SV;9982 4646;sofiendalskolen@aalborg.dk;www.sofiendalskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;René Arnold Knudsen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003385590;4679;57,01727205;9,89383903
;851028;Stolpedalsskolen;Institution uden enheder;Stolpedalsvej 2;9000;Aalborg;9982 4400;stolpedalsskolen@aalborg.dk;www.stolpedalsskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Merete Overgaard;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003386469;7913;57,03474338;9,89339914
;851029;Sulsted Skole;Institution uden enheder;Elkærvej 2;9381;Sulsted;9638 9200;sulsted-skole@aalborg.dk;www.sulsted-skole.dk;1012;Folkeskoler;Grundskoler mv.;9;Jakob Borup;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003384727;1540;57,15769547;9,96456854
;851030;Svenstrup Skole;Institution uden enheder;Egemarksvej 1;9230;Svenstrup J;9931 6340;svenstrupskole@aalborg.dk;www.svenstrupskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Rene Nevé Henriksen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003384703;1473;56,97343674;9,84961735
;851031;Sønderbroskolen;Institution uden enheder;Sjællandsgade 2;9000;Aalborg;9982 4750;soenderbroskolen@aalborg.dk;www.soenderbroskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Steffen Hessellund;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003386585;7201;57,03957629;9,93288924
;851032;Sønderholm Skole;Institution uden enheder;Stadionvej 2;9240;Nibe;9834 1680;soenderholmskole@aalborg.dk;www.soenderholmskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Rune Træholt;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003386408;7793;57,00091222;9,72899518
;851034;Tylstrup Skole;Institution uden enheder;Pogevej 5, Tylstrup;9382;Tylstrup;9982 4050;tylstrup-skole@aalborg.dk;www.tylstrup-skole.dk;1012;Folkeskoler;Grundskoler mv.;6;Ulla Loft Jacobsen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003386044;6453;57,19565013;9,94490979
;851036;Vadum Skole;Institution uden enheder;Søndermarken 29;9430;Vadum;9982 4450;vadumskole@aalborg.dk;www.vadumskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Henrik Jungersen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003386615;8275;57,11832033;9,85373052
;851037;Vejgaard Østre Skole;Institution uden enheder;Christen Kolds Vej 1;9000;Aalborg;9631 6700;vejgaardoestreskole@aalborg.dk;www.vejgaardoestreskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Jesper Saugstrup Jensen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003384053;1087;57,03858858;9,96209525
;851039;Vestbjerg Skole;Institution uden enheder;Bakmøllevej 280;9380;Vestbjerg;9982 5600;vestbjergskole@aalborg.dk;www.vestbjergskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Torben Jensen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003384491;0436;57,13566847;9,96167562
;851040;Vester Mariendal Skole;Institution uden enheder;Stjernevej 1-5;9200;Aalborg SV;9982 4720;vmariendalskolen@aalborg.dk;www.vmarieskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Jesper Hougaard Stoumann;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003386445;7890;57,02148855;9,91010284
;851041;Vesterkærets Skole;Institution uden enheder;Skydebanevej 1;9000;Aalborg;9982 8488;vesterkaeretsskole@aalborg.dk;www.vesterkaeretsskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Kasper Engebjerg Cramer;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003386329;7495;57,0553114;9,89054886
;851042;Vodskov Skole;Institution uden enheder;Brorsonsvej 1;9310;Vodskov;9982 4181;vodskovskole@aalborg.dk;www.vodskovskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Kim Malthe Skinbjerg;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003385504;0835;57,10864919;10,02528025
;851044;Mellervangskolen;Institution uden enheder;Frøstrupvej 4;9220;Aalborg Øst;9982 4300;mellervangskolen@aalborg.dk;www.mellervangskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Kristine Klitgaard Mikkelsen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003384909;2216;57,04028897;10,00016102
;851048;Tornhøjskolen;Institution uden enheder;Tornhøjvej 1;9220;Aalborg Øst;9352 0666;tornhoejskolen@aalborg.dk;www.tornhoejskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;John Schulz;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003386743;8545;57,02491874;10,00214429
;851049;Filstedvejens Skole;Institution uden enheder;Filstedvej 16;9000;Aalborg;9816 0033;filstedvejensskole@aalborg.dk;www.filstedvejensskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Peter Rasmussen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003384831;1914;57,03563882;9,95909266
;851050;Byplanvejens Skole;Institution uden enheder;Byplanvej 2;9210;Aalborg SØ;9982 4770;byplanvejensskole@aalborg.dk;www.byplanvejensskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Linda Visborg;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003384600;0945;57,01797041;9,92735993
;851054;Seminarieskolen;Institution uden enheder;Mylius Erichsensvej 127;9210;Aalborg SØ;9982 4370;seminarieskolen@aalborg.dk;www.seminarieskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Henrik Hiis;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003385784;5517;57,01922099;9,94562712
;851064;Højvangskolen;Institution uden enheder;Tingstedet 20;9230;Svenstrup J;9982 3488;hoejvangskolen@aalborg.dk;www.hoejvangskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Peter Christensen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003385097;8468;56,97017285;9,83036594
;851066;Herningvej Skole;Institution uden enheder;Herningvej 35;9220;Aalborg Øst;9982 4570;herningvej-skole@aalborg.dk;www.herningvej-skole.dk;1012;Folkeskoler;Grundskoler mv.;9;Jette Hansen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale;1003385310;3182;57,02810953;9,98340856
